room_id,hotel_id,room_type,room_number,price_per_night,availability_status
3118,32,Double,117,59.19,booked
3119,32,Double,118,95.91,booked
3120,32,Double,119,188.19,available
3121,32,Suite,120,230.01,booked
3122,32,Suite,121,329.45,available
3123,32,Single,122,402.9,available
3124,32,Double,123,324.44,available
3125,32,Double,124,255.06,available
3126,32,Suite,125,450.78,maintenance
3127,32,Suite,126,136.06,maintenance
3128,32,Double,127,486.74,maintenance
3129,32,Double,128,69.88,booked
3130,32,Double,129,157.06,booked
3131,32,Single,130,187.44,maintenance
3132,32,Double,131,232.48,booked
3133,32,Suite,132,482.91,available
3134,32,Single,133,137.11,maintenance
3135,32,Double,134,491.09,available
3136,32,Suite,135,464.51,maintenance
3137,32,Single,136,350.18,available
3138,32,Double,137,96.76,maintenance
3139,32,Double,138,405.78,booked
3140,32,Single,139,107.03,available
3141,32,Single,140,268.3,maintenance
3142,32,Double,141,498.34,available
3143,32,Double,142,397.67,maintenance
3144,32,Double,143,195.7,maintenance
3145,32,Single,144,170.0,maintenance
3146,32,Suite,145,178.83,available
3147,32,Suite,146,178.65,booked
3148,32,Single,147,185.88,booked
3149,32,Suite,148,486.61,booked
3150,32,Single,149,455.53,available
3151,32,Single,150,441.38,maintenance
3152,32,Suite,151,430.53,booked
3153,32,Single,152,284.72,booked
3154,32,Suite,153,55.35,booked
3155,32,Suite,154,67.0,available
3156,32,Suite,155,339.23,booked
3157,32,Suite,156,129.77,available
3158,32,Single,157,145.63,maintenance
3159,32,Single,158,252.92,booked
3160,32,Suite,159,192.25,booked
3161,32,Suite,160,93.79,booked
3162,32,Suite,161,334.11,booked
3163,32,Double,162,280.93,booked
3164,32,Single,163,219.96,maintenance
3165,32,Single,164,99.78,booked
3166,32,Suite,165,228.32,booked
3167,32,Double,166,466.05,maintenance
3168,32,Double,167,426.82,maintenance
3169,32,Double,168,270.0,booked
3170,32,Single,169,184.16,booked
3171,32,Suite,170,444.39,maintenance
3172,32,Suite,171,304.5,maintenance
3173,32,Single,172,218.34,maintenance
3174,32,Single,173,233.42,available
3175,32,Suite,174,317.1,maintenance
3176,32,Single,175,203.77,booked
3177,32,Suite,176,366.47,booked
3178,32,Suite,177,215.19,booked
3179,32,Single,178,174.46,maintenance
3180,32,Double,179,324.83,available
3181,32,Double,180,448.76,booked
3182,32,Suite,181,410.61,maintenance
3183,32,Single,182,450.25,maintenance
3184,32,Double,183,380.05,available
3185,32,Suite,184,302.74,maintenance
3186,32,Double,185,440.24,available
3187,32,Single,186,75.67,maintenance
3188,32,Single,187,220.82,available
3189,32,Single,188,129.31,maintenance
3190,32,Suite,189,468.17,maintenance
3191,32,Double,190,398.2,booked
3192,32,Single,191,208.53,available
3193,32,Single,192,98.99,available
3194,32,Suite,193,286.31,maintenance
3195,32,Double,194,339.95,maintenance
3196,32,Single,195,418.51,maintenance
3197,32,Double,196,485.01,maintenance
3198,32,Suite,197,56.24,available
3199,32,Single,198,75.63,maintenance
3200,32,Suite,199,369.33,available
3201,33,Suite,100,215.36,booked
3202,33,Double,101,100.51,maintenance
3203,33,Double,102,325.27,maintenance
3204,33,Double,103,411.24,maintenance
3205,33,Single,104,133.37,available
3206,33,Single,105,75.7,available
3207,33,Double,106,400.26,maintenance
3208,33,Double,107,274.79,maintenance
3209,33,Double,108,295.78,available
3210,33,Single,109,161.56,available
3211,33,Suite,110,266.64,available
3212,33,Single,111,346.7,available
3213,33,Double,112,150.06,booked
3214,33,Double,113,304.07,maintenance
3215,33,Suite,114,101.42,available
3216,33,Single,115,145.8,booked
3217,33,Single,116,297.36,booked
3218,33,Suite,117,206.98,booked
3219,33,Double,118,136.71,available
3220,33,Single,119,475.29,available
3221,33,Single,120,158.93,booked
3222,33,Single,121,499.51,maintenance
3223,33,Double,122,284.35,booked
3224,33,Double,123,125.21,booked
3225,33,Suite,124,435.22,maintenance
3226,33,Suite,125,52.69,available
3227,33,Single,126,252.69,maintenance
3228,33,Suite,127,359.99,maintenance
3229,33,Single,128,289.82,maintenance
3230,33,Single,129,379.55,maintenance
3231,33,Double,130,471.43,available
3232,33,Single,131,78.57,booked
3233,33,Single,132,480.87,available
3234,33,Double,133,311.65,available
3235,33,Suite,134,371.36,maintenance
3236,33,Single,135,246.49,maintenance
3237,33,Suite,136,124.0,available
3238,33,Single,137,83.56,booked
3239,33,Double,138,468.59,maintenance
3240,33,Suite,139,153.63,maintenance
3241,33,Double,140,460.51,available
3242,33,Single,141,289.94,maintenance
3243,33,Single,142,66.53,available
3244,33,Suite,143,423.04,booked
3245,33,Double,144,188.92,booked
3246,33,Single,145,116.96,available
3247,33,Double,146,125.98,maintenance
3248,33,Double,147,254.74,available
3249,33,Double,148,284.21,maintenance
3250,33,Single,149,339.75,booked
3251,33,Single,150,154.87,maintenance
3252,33,Suite,151,235.71,available
3253,33,Suite,152,466.81,booked
3254,33,Double,153,134.4,maintenance
3255,33,Double,154,136.72,maintenance
3256,33,Double,155,169.25,maintenance
3257,33,Single,156,138.85,booked
3258,33,Single,157,208.91,booked
3259,33,Single,158,180.88,booked
3260,33,Suite,159,260.1,available
3261,33,Double,160,406.51,available
3262,33,Suite,161,232.06,booked
3263,33,Single,162,212.27,available
3264,33,Double,163,430.72,maintenance
3265,33,Double,164,403.11,available
3266,33,Suite,165,397.47,booked
3267,33,Double,166,146.42,available
3268,33,Suite,167,374.67,available
3269,33,Double,168,442.42,maintenance
3270,33,Double,169,276.0,available
3271,33,Single,170,198.17,maintenance
3272,33,Double,171,190.9,booked
3273,33,Suite,172,295.4,maintenance
3274,33,Suite,173,345.86,booked
3275,33,Single,174,99.01,maintenance
3276,33,Suite,175,399.03,available
3277,33,Suite,176,68.06,available
3278,33,Single,177,241.11,available
3279,33,Suite,178,176.87,maintenance
3280,33,Double,179,137.76,maintenance
3281,33,Double,180,143.56,booked
3282,33,Single,181,267.13,booked
3283,33,Single,182,96.66,available
3284,33,Double,183,332.05,booked
3285,33,Double,184,492.86,booked
3286,33,Suite,185,61.05,booked
3287,33,Single,186,164.37,maintenance
3288,33,Suite,187,170.08,maintenance
3289,33,Double,188,131.29,available
3290,33,Double,189,415.72,booked
3291,33,Single,190,317.94,booked
3292,33,Suite,191,130.69,maintenance
3293,33,Double,192,270.7,booked
3294,33,Suite,193,208.75,booked
3295,33,Suite,194,431.09,available
3296,33,Single,195,56.71,maintenance
3297,33,Double,196,320.26,maintenance
3298,33,Suite,197,201.78,available
3299,33,Suite,198,395.74,booked
3300,33,Single,199,482.02,maintenance
3301,34,Suite,100,216.59,available
3302,34,Suite,101,76.84,maintenance
3303,34,Suite,102,416.22,booked
3304,34,Double,103,204.76,maintenance
3305,34,Single,104,183.39,available
3306,34,Single,105,169.33,available
3307,34,Suite,106,322.79,maintenance
3308,34,Single,107,461.88,maintenance
3309,34,Double,108,497.35,booked
3310,34,Suite,109,258.28,maintenance
3311,34,Suite,110,411.6,maintenance
3312,34,Single,111,226.64,available
3313,34,Single,112,115.46,available
3314,34,Single,113,141.07,maintenance
3315,34,Suite,114,54.94,booked
3316,34,Suite,115,162.91,available
3317,34,Suite,116,337.85,maintenance
3318,34,Single,117,144.72,maintenance
3319,34,Suite,118,53.76,maintenance
3320,34,Single,119,207.3,booked
3321,34,Single,120,93.37,maintenance
3322,34,Single,121,476.44,available
3323,34,Single,122,251.17,maintenance
3324,34,Single,123,152.47,booked
3325,34,Suite,124,321.03,booked
3326,34,Suite,125,342.79,booked
3327,34,Suite,126,486.56,booked
3328,34,Double,127,112.58,available
3329,34,Double,128,79.21,maintenance
3330,34,Suite,129,473.54,available
3331,34,Double,130,80.11,available
3332,34,Single,131,120.07,maintenance
3333,34,Single,132,52.67,maintenance
3334,34,Single,133,279.98,available
3335,34,Double,134,494.99,available
3336,34,Double,135,317.37,booked
3337,34,Double,136,263.88,maintenance
3338,34,Double,137,79.77,booked
3339,34,Single,138,292.03,available
3340,34,Suite,139,408.11,booked
3341,34,Suite,140,391.21,available
3342,34,Suite,141,57.77,available
3343,34,Suite,142,112.07,booked
3344,34,Single,143,159.56,booked
3345,34,Suite,144,61.36,maintenance
3346,34,Single,145,106.7,maintenance
3347,34,Double,146,258.69,available
3348,34,Double,147,209.99,available
3349,34,Single,148,459.49,maintenance
3350,34,Single,149,249.4,maintenance
3351,34,Double,150,209.09,maintenance
3352,34,Suite,151,417.53,maintenance
3353,34,Double,152,165.76,maintenance
3354,34,Double,153,308.14,booked
3355,34,Single,154,205.49,maintenance
3356,34,Double,155,389.94,booked
3357,34,Single,156,164.09,maintenance
3358,34,Double,157,311.6,booked
3359,34,Suite,158,454.64,maintenance
3360,34,Suite,159,284.4,available
3361,34,Suite,160,494.43,booked
3362,34,Double,161,207.45,booked
3363,34,Suite,162,218.28,available
3364,34,Suite,163,439.44,maintenance
3365,34,Suite,164,489.3,booked
3366,34,Single,165,302.66,booked
3367,34,Single,166,359.38,maintenance
3368,34,Suite,167,172.45,available
3369,34,Double,168,297.23,available
3370,34,Single,169,403.85,maintenance
3371,34,Double,170,73.96,maintenance
3372,34,Single,171,454.83,maintenance
3373,34,Double,172,177.56,booked
3374,34,Double,173,117.24,maintenance
3375,34,Single,174,325.16,maintenance
3376,34,Double,175,302.12,maintenance
3377,34,Suite,176,135.8,available
3378,34,Single,177,331.62,maintenance
3379,34,Single,178,194.95,maintenance
3380,34,Single,179,150.42,booked
3381,34,Double,180,139.2,maintenance
3382,34,Double,181,77.61,maintenance
3383,34,Single,182,62.36,available
3384,34,Double,183,65.56,maintenance
3385,34,Suite,184,239.8,booked
3386,34,Suite,185,493.77,maintenance
3387,34,Double,186,244.42,maintenance
3388,34,Double,187,418.08,available
3389,34,Single,188,414.68,available
3390,34,Suite,189,489.59,available
3391,34,Double,190,350.2,booked
3392,34,Single,191,124.53,booked
3393,34,Single,192,275.0,booked
3394,34,Suite,193,210.68,maintenance
3395,34,Double,194,237.68,booked
3396,34,Double,195,235.34,booked
3397,34,Single,196,130.47,booked
3398,34,Double,197,266.34,maintenance
3399,34,Double,198,169.72,maintenance
3400,34,Double,199,407.4,available
3401,35,Single,100,453.7,maintenance
3402,35,Suite,101,292.62,available
3403,35,Single,102,146.05,maintenance
3404,35,Single,103,135.42,available
3405,35,Double,104,467.47,maintenance
3406,35,Single,105,180.0,booked
3407,35,Single,106,498.97,maintenance
3408,35,Suite,107,124.56,available
3409,35,Double,108,331.51,maintenance
3410,35,Double,109,480.84,maintenance
3411,35,Double,110,231.98,available
3412,35,Double,111,103.72,available
3413,35,Suite,112,182.07,available
3414,35,Double,113,238.4,booked
3415,35,Double,114,162.44,available
3416,35,Double,115,214.98,maintenance
3417,35,Double,116,211.1,maintenance
3418,35,Single,117,421.29,booked
3419,35,Double,118,470.32,maintenance
3420,35,Suite,119,350.96,available
3421,35,Single,120,380.74,available
3422,35,Suite,121,161.82,maintenance
3423,35,Suite,122,406.86,available
3424,35,Single,123,151.88,available
3425,35,Double,124,352.3,maintenance
3426,35,Single,125,93.92,maintenance
3427,35,Single,126,57.96,available
3428,35,Suite,127,62.71,available
3429,35,Double,128,404.23,booked
3430,35,Suite,129,199.74,available
3431,35,Suite,130,109.01,booked
3432,35,Suite,131,310.03,maintenance
3433,35,Suite,132,365.21,available
3434,35,Suite,133,206.42,maintenance
3435,35,Single,134,310.42,maintenance
3436,35,Single,135,390.53,available
3437,35,Single,136,159.32,maintenance
3438,35,Single,137,77.15,maintenance
3439,35,Suite,138,395.2,booked
3440,35,Double,139,449.08,available
3441,35,Suite,140,92.85,available
3442,35,Double,141,323.38,booked
3443,35,Double,142,313.47,available
3444,35,Single,143,163.45,available
3445,35,Single,144,119.97,available
3446,35,Double,145,124.84,available
3447,35,Suite,146,235.3,maintenance
3448,35,Double,147,441.63,maintenance
3449,35,Suite,148,164.79,maintenance
3450,35,Double,149,232.14,available
3451,35,Single,150,159.93,maintenance
3452,35,Double,151,113.43,booked
3453,35,Single,152,311.83,available
3454,35,Double,153,102.2,available
3455,35,Single,154,406.35,available
3456,35,Double,155,301.24,booked
3457,35,Double,156,108.14,maintenance
3458,35,Suite,157,414.64,available
3459,35,Single,158,159.56,maintenance
3460,35,Single,159,270.66,maintenance
3461,35,Suite,160,218.23,maintenance
3462,35,Single,161,378.23,available
3463,35,Double,162,216.9,maintenance
3464,35,Double,163,320.99,maintenance
3465,35,Suite,164,212.11,available
3466,35,Single,165,84.33,available
3467,35,Suite,166,389.76,available
3468,35,Single,167,273.94,maintenance
3469,35,Suite,168,193.12,booked
3470,35,Single,169,52.47,booked
3471,35,Double,170,424.71,maintenance
3472,35,Double,171,347.88,maintenance
3473,35,Single,172,75.73,available
3474,35,Single,173,423.72,maintenance
3475,35,Double,174,123.85,maintenance
3476,35,Suite,175,111.34,booked
3477,35,Suite,176,57.71,booked
3478,35,Double,177,462.54,booked
3479,35,Double,178,402.28,maintenance
3480,35,Suite,179,287.33,available
3481,35,Suite,180,280.67,available
3482,35,Suite,181,160.35,available
3483,35,Double,182,84.96,booked
3484,35,Single,183,474.94,available
3485,35,Suite,184,393.09,maintenance
3486,35,Single,185,51.07,maintenance
3487,35,Double,186,165.05,maintenance
3488,35,Suite,187,61.88,available
3489,35,Double,188,211.23,booked
3490,35,Suite,189,491.1,maintenance
3491,35,Suite,190,334.6,available
3492,35,Single,191,161.37,booked
3493,35,Suite,192,53.78,booked
3494,35,Single,193,367.78,booked
3495,35,Suite,194,279.19,booked
3496,35,Double,195,230.85,available
3497,35,Double,196,385.48,maintenance
3498,35,Single,197,92.04,maintenance
3499,35,Single,198,229.11,booked
3500,35,Suite,199,357.01,booked
3501,36,Double,100,118.5,maintenance
3502,36,Suite,101,169.64,available
3503,36,Single,102,136.03,maintenance
3504,36,Single,103,493.78,available
3505,36,Suite,104,139.4,available
3506,36,Double,105,167.86,maintenance
3507,36,Single,106,251.76,maintenance
3508,36,Double,107,392.95,available
3509,36,Single,108,391.26,maintenance
3510,36,Single,109,59.58,maintenance
3511,36,Single,110,245.65,maintenance
3512,36,Double,111,62.91,maintenance
3513,36,Single,112,374.96,booked
3514,36,Single,113,227.66,available
3515,36,Double,114,86.12,maintenance
3516,36,Single,115,306.01,available
3517,36,Single,116,368.14,available
3518,36,Suite,117,116.68,available
3519,36,Suite,118,290.03,maintenance
3520,36,Suite,119,274.86,maintenance
3521,36,Single,120,335.72,available
3522,36,Single,121,431.88,booked
3523,36,Suite,122,475.03,available
3524,36,Double,123,95.1,maintenance
3525,36,Suite,124,79.16,maintenance
3526,36,Single,125,434.6,maintenance
3527,36,Suite,126,202.37,maintenance
3528,36,Single,127,116.36,maintenance
3529,36,Single,128,355.28,available
3530,36,Suite,129,263.86,booked
3531,36,Single,130,174.47,maintenance
3532,36,Suite,131,334.16,maintenance
3533,36,Suite,132,494.97,booked
3534,36,Suite,133,272.03,available
3535,36,Suite,134,373.73,maintenance
3536,36,Suite,135,289.65,maintenance
3537,36,Single,136,116.87,booked
3538,36,Double,137,272.64,booked
3539,36,Double,138,275.14,booked
3540,36,Single,139,318.78,maintenance
3541,36,Single,140,123.6,maintenance
3542,36,Double,141,465.53,maintenance
3543,36,Single,142,279.0,available
3544,36,Suite,143,152.97,booked
3545,36,Suite,144,307.14,booked
3546,36,Double,145,63.68,booked
3547,36,Double,146,63.58,booked
3548,36,Double,147,74.94,maintenance
3549,36,Single,148,50.89,maintenance
3550,36,Single,149,59.35,available
3551,36,Single,150,66.4,maintenance
3552,36,Double,151,374.53,booked
3553,36,Single,152,451.3,maintenance
3554,36,Double,153,161.94,maintenance
3555,36,Double,154,418.36,booked
3556,36,Double,155,414.6,available
3557,36,Suite,156,360.93,maintenance
3558,36,Single,157,133.87,maintenance
3559,36,Double,158,123.49,maintenance
3560,36,Suite,159,463.95,booked
3561,36,Suite,160,353.8,booked
3562,36,Double,161,63.7,booked
3563,36,Single,162,403.12,available
3564,36,Single,163,401.35,available
3565,36,Suite,164,146.82,maintenance
3566,36,Single,165,315.53,available
3567,36,Single,166,115.86,booked
3568,36,Single,167,206.36,available
3569,36,Double,168,249.78,booked
3570,36,Suite,169,198.31,maintenance
3571,36,Suite,170,458.03,maintenance
3572,36,Double,171,72.96,maintenance
3573,36,Single,172,430.64,available
3574,36,Single,173,57.93,available
3575,36,Double,174,68.87,available
3576,36,Double,175,110.44,available
3577,36,Single,176,311.4,available
3578,36,Double,177,159.95,maintenance
3579,36,Double,178,215.16,maintenance
3580,36,Single,179,464.32,booked
3581,36,Single,180,247.23,maintenance
3582,36,Single,181,157.9,booked
3583,36,Single,182,66.86,available
3584,36,Single,183,434.15,maintenance
3585,36,Single,184,235.0,maintenance
3586,36,Suite,185,492.42,available
3587,36,Double,186,249.87,booked
3588,36,Double,187,265.78,booked
3589,36,Suite,188,457.93,available
3590,36,Single,189,331.93,booked
3591,36,Single,190,417.56,available
3592,36,Double,191,398.11,available
3593,36,Single,192,346.91,available
3594,36,Single,193,260.57,available
3595,36,Double,194,338.02,maintenance
3596,36,Double,195,305.41,maintenance
3597,36,Single,196,469.58,maintenance
3598,36,Double,197,481.04,booked
3599,36,Double,198,145.14,booked
3600,36,Double,199,495.19,available
3601,37,Single,100,447.27,booked
3602,37,Double,101,113.2,booked
3603,37,Single,102,456.89,available
3604,37,Double,103,348.95,booked
3605,37,Single,104,67.45,maintenance
3606,37,Double,105,240.15,maintenance
